Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 
65.48	 853.87	 0	 -300	 780.007	 0	 -247.473	 702.938	 0	 -199.806	 622.699	 0	 -157.729	 539.458	 0	 -121.988	 453.554	 0	 -93.2684	 365.479	 0	 -72.1587	 275.873	 0	 -59.0186	 185.446	 0	 -54.102	 94.9545	 0	 -57.6237	 5.2	 0	 -69.7012	 
65.52	 853.87	 0	 -300	 780.005	 0	 -247.476	 702.937	 0	 -199.807	 622.699	 0	 -157.727	 539.458	 0	 -121.986	 453.552	 0	 -93.2697	 365.477	 0	 -72.1622	 275.872	 0	 -59.019	 185.445	 0	 -54.0976	 94.953	 0	 -57.62	 5.2	 0	 -69.7091	 
65.56	 853.87	 0	 -300	 780.003	 0	 -247.478	 702.936	 0	 -199.809	 622.699	 0	 -157.726	 539.458	 0	 -121.984	 453.551	 0	 -93.2712	 365.475	 0	 -72.1659	 275.87	 0	 -59.0194	 185.444	 0	 -54.0932	 94.9516	 0	 -57.6166	 5.2	 0	 -69.7174	 
65.6	 853.87	 0	 -300	 780.002	 0	 -247.48	 702.934	 0	 -199.811	 622.699	 0	 -157.725	 539.458	 0	 -121.982	 453.55	 0	 -93.2728	 365.473	 0	 -72.1695	 275.869	 0	 -59.0198	 185.442	 0	 -54.089	 94.9501	 0	 -57.6135	 5.2	 0	 -69.726	 
65.64	 853.87	 0	 -300	 780	 0	 -247.482	 702.932	 0	 -199.812	 622.698	 0	 -157.724	 539.458	 0	 -121.98	 453.549	 0	 -93.2747	 365.471	 0	 -72.1732	 275.867	 0	 -59.0203	 185.441	 0	 -54.085	 94.9486	 0	 -57.6107	 5.2	 0	 -69.735	 
65.68	 853.87	 0	 -300	 779.998	 0	 -247.484	 702.931	 0	 -199.814	 622.698	 0	 -157.723	 539.458	 0	 -121.979	 453.547	 0	 -93.2766	 365.469	 0	 -72.1769	 275.866	 0	 -59.0207	 185.439	 0	 -54.0811	 94.9472	 0	 -57.6083	 5.2	 0	 -69.7443	 
65.72	 853.87	 0	 -300	 779.997	 0	 -247.486	 702.929	 0	 -199.816	 622.698	 0	 -157.722	 539.458	 0	 -121.978	 453.546	 0	 -93.2788	 365.467	 0	 -72.1806	 275.864	 0	 -59.0212	 185.438	 0	 -54.0773	 94.9457	 0	 -57.6062	 5.2	 0	 -69.7539	 
65.76	 853.87	 0	 -300	 779.995	 0	 -247.488	 702.927	 0	 -199.818	 622.697	 0	 -157.722	 539.457	 0	 -121.977	 453.544	 0	 -93.2811	 365.465	 0	 -72.1844	 275.862	 0	 -59.0217	 185.436	 0	 -54.0737	 94.9442	 0	 -57.6044	 5.2	 0	 -69.7638	 
65.8	 853.87	 0	 -300	 779.993	 0	 -247.491	 702.926	 0	 -199.82	 622.697	 0	 -157.721	 539.457	 0	 -121.976	 453.542	 0	 -93.2835	 365.463	 0	 -72.1882	 275.861	 0	 -59.0222	 185.435	 0	 -54.0703	 94.9427	 0	 -57.603	 5.2	 0	 -69.7741	 
65.84	 853.87	 0	 -300	 779.992	 0	 -247.493	 702.924	 0	 -199.823	 622.696	 0	 -157.721	 539.456	 0	 -121.976	 453.541	 0	 -93.2862	 365.461	 0	 -72.1919	 275.859	 0	 -59.0227	 185.433	 0	 -54.067	 94.9412	 0	 -57.602	 5.2	 0	 -69.7846	 
65.88	 853.87	 0	 -300	 779.99	 0	 -247.495	 702.922	 0	 -199.825	 622.695	 0	 -157.721	 539.456	 0	 -121.975	 453.539	 0	 -93.2889	 365.459	 0	 -72.1957	 275.857	 0	 -59.0233	 185.432	 0	 -54.0638	 94.9396	 0	 -57.6012	 5.2	 0	 -69.7955	 
65.92	 853.87	 0	 -300	 779.989	 0	 -247.497	 702.92	 0	 -199.827	 622.694	 0	 -157.722	 539.455	 0	 -121.975	 453.537	 0	 -93.2918	 365.457	 0	 -72.1995	 275.856	 0	 -59.0238	 185.43	 0	 -54.0609	 94.9381	 0	 -57.6009	 5.2	 0	 -69.8066	 
65.96	 853.87	 0	 -300	 779.987	 0	 -247.499	 702.919	 0	 -199.83	 622.694	 0	 -157.722	 539.454	 0	 -121.975	 453.535	 0	 -93.2948	 365.455	 0	 -72.2033	 275.854	 0	 -59.0244	 185.429	 0	 -54.0581	 94.9367	 0	 -57.6009	 5.2	 0	 -69.818	 
66	 853.87	 0	 -300	 779.986	 0	 -247.501	 702.917	 0	 -199.832	 622.693	 0	 -157.723	 539.453	 0	 -121.976	 453.533	 0	 -93.298	 365.453	 0	 -72.2071	 275.852	 0	 -59.025	 185.427	 0	 -54.0555	 94.9352	 0	 -57.6013	 5.2	 0	 -69.8296	 
66.04	 853.87	 0	 -300	 779.984	 0	 -247.503	 702.915	 0	 -199.835	 622.691	 0	 -157.724	 539.452	 0	 -121.976	 453.532	 0	 -93.3013	 365.451	 0	 -72.2108	 275.851	 0	 -59.0256	 185.426	 0	 -54.0531	 94.9337	 0	 -57.6021	 5.2	 0	 -69.8415	 
66.08	 853.87	 0	 -300	 779.983	 0	 -247.505	 702.913	 0	 -199.837	 622.69	 0	 -157.725	 539.451	 0	 -121.977	 453.53	 0	 -93.3048	 365.448	 0	 -72.2146	 275.849	 0	 -59.0262	 185.424	 0	 -54.0508	 94.9322	 0	 -57.6033	 5.2	 0	 -69.8536	 
66.12	 853.87	 0	 -300	 779.981	 0	 -247.507	 702.911	 0	 -199.84	 622.689	 0	 -157.726	 539.45	 0	 -121.978	 453.527	 0	 -93.3083	 365.446	 0	 -72.2183	 275.847	 0	 -59.0268	 185.422	 0	 -54.0487	 94.9308	 0	 -57.6048	 5.2	 0	 -69.8659	 
66.16	 853.87	 0	 -300	 779.98	 0	 -247.509	 702.909	 0	 -199.843	 622.688	 0	 -157.728	 539.449	 0	 -121.98	 453.525	 0	 -93.312	 365.444	 0	 -72.2221	 275.846	 0	 -59.0274	 185.421	 0	 -54.0468	 94.9293	 0	 -57.6068	 5.2	 0	 -69.8785	 
66.2	 853.87	 0	 -300	 779.978	 0	 -247.511	 702.907	 0	 -199.846	 622.686	 0	 -157.73	 539.447	 0	 -121.981	 453.523	 0	 -93.3158	 365.442	 0	 -72.2258	 275.844	 0	 -59.028	 185.419	 0	 -54.0451	 94.9279	 0	 -57.6091	 5.2	 0	 -69.8912	 
66.24	 853.87	 0	 -300	 779.977	 0	 -247.513	 702.905	 0	 -199.848	 622.685	 0	 -157.731	 539.446	 0	 -121.983	 453.521	 0	 -93.3197	 365.44	 0	 -72.2295	 275.842	 0	 -59.0287	 185.418	 0	 -54.0436	 94.9265	 0	 -57.6119	 5.2	 0	 -69.9042	 
66.28	 853.87	 0	 -300	 779.976	 0	 -247.515	 702.903	 0	 -199.851	 622.683	 0	 -157.734	 539.444	 0	 -121.985	 453.519	 0	 -93.3237	 365.438	 0	 -72.2331	 275.841	 0	 -59.0293	 185.416	 0	 -54.0422	 94.9251	 0	 -57.615	 5.2	 0	 -69.9173	 
66.32	 853.87	 0	 -300	 779.974	 0	 -247.516	 702.901	 0	 -199.854	 622.682	 0	 -157.736	 539.443	 0	 -121.987	 453.517	 0	 -93.3279	 365.436	 0	 -72.2367	 275.839	 0	 -59.03	 185.415	 0	 -54.0411	 94.9238	 0	 -57.6185	 5.2	 0	 -69.9306	 
66.36	 853.87	 0	 -300	 779.973	 0	 -247.518	 702.899	 0	 -199.857	 622.68	 0	 -157.738	 539.441	 0	 -121.99	 453.514	 0	 -93.3321	 365.434	 0	 -72.2403	 275.837	 0	 -59.0306	 185.413	 0	 -54.0401	 94.9224	 0	 -57.6224	 5.2	 0	 -69.944	 
66.4	 853.87	 0	 -300	 779.972	 0	 -247.52	 702.897	 0	 -199.86	 622.678	 0	 -157.741	 539.439	 0	 -121.993	 453.512	 0	 -93.3364	 365.432	 0	 -72.2439	 275.836	 0	 -59.0313	 185.412	 0	 -54.0393	 94.9211	 0	 -57.6267	 5.2	 0	 -69.9575	 
66.44	 853.87	 0	 -300	 779.971	 0	 -247.522	 702.895	 0	 -199.863	 622.676	 0	 -157.744	 539.437	 0	 -121.996	 453.51	 0	 -93.3407	 365.429	 0	 -72.2474	 275.834	 0	 -59.032	 185.41	 0	 -54.0388	 94.9199	 0	 -57.6314	 5.2	 0	 -69.9712	 
66.48	 853.87	 0	 -300	 779.969	 0	 -247.523	 702.893	 0	 -199.866	 622.674	 0	 -157.747	 539.435	 0	 -121.999	 453.507	 0	 -93.3452	 365.427	 0	 -72.2509	 275.832	 0	 -59.0327	 185.409	 0	 -54.0384	 94.9186	 0	 -57.6365	 5.2	 0	 -69.9849	 
66.52	 853.87	 0	 -300	 779.968	 0	 -247.525	 702.891	 0	 -199.869	 622.672	 0	 -157.75	 539.433	 0	 -122.002	 453.505	 0	 -93.3497	 365.425	 0	 -72.2543	 275.831	 0	 -59.0333	 185.407	 0	 -54.0383	 94.9174	 0	 -57.6419	 5.2	 0	 -69.9988	 
66.56	 853.87	 0	 -300	 779.967	 0	 -247.527	 702.889	 0	 -199.873	 622.67	 0	 -157.753	 539.431	 0	 -122.006	 453.503	 0	 -93.3543	 365.423	 0	 -72.2577	 275.829	 0	 -59.034	 185.406	 0	 -54.0383	 94.9162	 0	 -57.6476	 5.2	 0	 -70.0127	 
66.6	 853.87	 0	 -300	 779.966	 0	 -247.528	 702.887	 0	 -199.876	 622.668	 0	 -157.757	 539.429	 0	 -122.01	 453.5	 0	 -93.359	 365.421	 0	 -72.261	 275.828	 0	 -59.0347	 185.404	 0	 -54.0386	 94.915	 0	 -57.6538	 5.2	 0	 -70.0267	 
66.64	 853.87	 0	 -300	 779.965	 0	 -247.53	 702.885	 0	 -199.879	 622.666	 0	 -157.761	 539.427	 0	 -122.014	 453.498	 0	 -93.3637	 365.419	 0	 -72.2642	 275.826	 0	 -59.0354	 185.403	 0	 -54.039	 94.9139	 0	 -57.6602	 5.2	 0	 -70.0408	 
66.68	 853.87	 0	 -300	 779.964	 0	 -247.531	 702.883	 0	 -199.882	 622.664	 0	 -157.765	 539.425	 0	 -122.018	 453.496	 0	 -93.3685	 365.417	 0	 -72.2674	 275.825	 0	 -59.036	 185.401	 0	 -54.0397	 94.9128	 0	 -57.667	 5.2	 0	 -70.0549	 
66.72	 853.87	 0	 -300	 779.963	 0	 -247.533	 702.881	 0	 -199.885	 622.662	 0	 -157.769	 539.422	 0	 -122.022	 453.493	 0	 -93.3733	 365.416	 0	 -72.2706	 275.823	 0	 -59.0367	 185.4	 0	 -54.0406	 94.9117	 0	 -57.6741	 5.2	 0	 -70.069	 
66.76	 853.87	 0	 -300	 779.962	 0	 -247.534	 702.88	 0	 -199.889	 622.659	 0	 -157.773	 539.42	 0	 -122.027	 453.491	 0	 -93.3782	 365.414	 0	 -72.2737	 275.822	 0	 -59.0374	 185.398	 0	 -54.0417	 94.9107	 0	 -57.6816	 5.2	 0	 -70.0831	 
66.8	 853.87	 0	 -300	 779.961	 0	 -247.535	 702.878	 0	 -199.892	 622.657	 0	 -157.777	 539.417	 0	 -122.032	 453.488	 0	 -93.3831	 365.412	 0	 -72.2767	 275.82	 0	 -59.0381	 185.397	 0	 -54.043	 94.9097	 0	 -57.6893	 5.2	 0	 -70.0972	 
66.84	 853.87	 0	 -300	 779.961	 0	 -247.537	 702.876	 0	 -199.895	 622.655	 0	 -157.781	 539.415	 0	 -122.036	 453.486	 0	 -93.388	 365.41	 0	 -72.2796	 275.819	 0	 -59.0387	 185.396	 0	 -54.0445	 94.9088	 0	 -57.6973	 5.2	 0	 -70.1113	 
66.88	 853.87	 0	 -300	 779.96	 0	 -247.538	 702.874	 0	 -199.898	 622.652	 0	 -157.786	 539.412	 0	 -122.042	 453.484	 0	 -93.393	 365.408	 0	 -72.2825	 275.818	 0	 -59.0394	 185.394	 0	 -54.0463	 94.9078	 0	 -57.7056	 5.2	 0	 -70.1254	 
66.92	 853.87	 0	 -300	 779.959	 0	 -247.539	 702.872	 0	 -199.901	 622.65	 0	 -157.791	 539.41	 0	 -122.047	 453.481	 0	 -93.398	 365.406	 0	 -72.2853	 275.816	 0	 -59.04	 185.393	 0	 -54.0482	 94.907	 0	 -57.7141	 5.2	 0	 -70.1394	 
66.96	 853.87	 0	 -300	 779.959	 0	 -247.54	 702.87	 0	 -199.905	 622.647	 0	 -157.795	 539.407	 0	 -122.052	 453.479	 0	 -93.4029	 365.405	 0	 -72.288	 275.815	 0	 -59.0407	 185.392	 0	 -54.0504	 94.9061	 0	 -57.7229	 5.2	 0	 -70.1533	 
67	 853.87	 0	 -300	 779.958	 0	 -247.541	 702.869	 0	 -199.908	 622.645	 0	 -157.8	 539.404	 0	 -122.058	 453.476	 0	 -93.4079	 365.403	 0	 -72.2907	 275.814	 0	 -59.0413	 185.391	 0	 -54.0527	 94.9053	 0	 -57.7319	 5.2	 0	 -70.1672	 
67.04	 853.87	 0	 -300	 779.957	 0	 -247.542	 702.867	 0	 -199.911	 622.642	 0	 -157.805	 539.402	 0	 -122.063	 453.474	 0	 -93.4129	 365.401	 0	 -72.2932	 275.813	 0	 -59.0419	 185.39	 0	 -54.0553	 94.9045	 0	 -57.7411	 5.2	 0	 -70.181	 
67.08	 853.87	 0	 -300	 779.957	 0	 -247.543	 702.865	 0	 -199.914	 622.639	 0	 -157.811	 539.399	 0	 -122.069	 453.472	 0	 -93.418	 365.4	 0	 -72.2957	 275.811	 0	 -59.0425	 185.388	 0	 -54.0581	 94.9038	 0	 -57.7506	 5.2	 0	 -70.1947	 
67.12	 853.87	 0	 -300	 779.956	 0	 -247.544	 702.863	 0	 -199.917	 622.637	 0	 -157.816	 539.396	 0	 -122.075	 453.469	 0	 -93.423	 365.398	 0	 -72.2981	 275.81	 0	 -59.0431	 185.387	 0	 -54.0611	 94.9031	 0	 -57.7602	 5.2	 0	 -70.2083	 
67.16	 853.87	 0	 -300	 779.956	 0	 -247.545	 702.862	 0	 -199.92	 622.634	 0	 -157.821	 539.393	 0	 -122.081	 453.467	 0	 -93.4279	 365.397	 0	 -72.3004	 275.809	 0	 -59.0437	 185.386	 0	 -54.0642	 94.9024	 0	 -57.7701	 5.2	 0	 -70.2217	 
67.2	 853.87	 0	 -300	 779.956	 0	 -247.546	 702.86	 0	 -199.923	 622.631	 0	 -157.827	 539.391	 0	 -122.087	 453.465	 0	 -93.4329	 365.395	 0	 -72.3026	 275.808	 0	 -59.0443	 185.385	 0	 -54.0676	 94.9018	 0	 -57.7801	 5.2	 0	 -70.235	 
67.24	 853.87	 0	 -300	 779.955	 0	 -247.546	 702.859	 0	 -199.927	 622.629	 0	 -157.832	 539.388	 0	 -122.094	 453.463	 0	 -93.4379	 365.394	 0	 -72.3048	 275.807	 0	 -59.0448	 185.384	 0	 -54.0712	 94.9012	 0	 -57.7902	 5.2	 0	 -70.2481	 
67.28	 853.87	 0	 -300	 779.955	 0	 -247.547	 702.857	 0	 -199.93	 622.626	 0	 -157.838	 539.385	 0	 -122.1	 453.46	 0	 -93.4428	 365.393	 0	 -72.3068	 275.806	 0	 -59.0454	 185.383	 0	 -54.0749	 94.9006	 0	 -57.8005	 5.2	 0	 -70.2611	 
67.32	 853.87	 0	 -300	 779.955	 0	 -247.548	 702.855	 0	 -199.933	 622.623	 0	 -157.843	 539.382	 0	 -122.107	 453.458	 0	 -93.4477	 365.391	 0	 -72.3087	 275.805	 0	 -59.0459	 185.382	 0	 -54.0789	 94.9001	 0	 -57.8109	 5.2	 0	 -70.2738	 
67.36	 853.87	 0	 -300	 779.955	 0	 -247.548	 702.854	 0	 -199.936	 622.621	 0	 -157.849	 539.379	 0	 -122.113	 453.456	 0	 -93.4526	 365.39	 0	 -72.3105	 275.804	 0	 -59.0464	 185.381	 0	 -54.083	 94.8997	 0	 -57.8214	 5.2	 0	 -70.2864	 
67.4	 853.87	 0	 -300	 779.955	 0	 -247.549	 702.853	 0	 -199.938	 622.618	 0	 -157.854	 539.376	 0	 -122.12	 453.454	 0	 -93.4575	 365.389	 0	 -72.3123	 275.803	 0	 -59.0469	 185.38	 0	 -54.0873	 94.8992	 0	 -57.8321	 5.2	 0	 -70.2988	 
67.44	 853.87	 0	 -300	 779.955	 0	 -247.549	 702.851	 0	 -199.941	 622.615	 0	 -157.86	 539.373	 0	 -122.126	 453.452	 0	 -93.4623	 365.388	 0	 -72.3139	 275.803	 0	 -59.0474	 185.38	 0	 -54.0917	 94.8988	 0	 -57.8428	 5.2	 0	 -70.3109	 
67.48	 853.87	 0	 -300	 779.955	 0	 -247.549	 702.85	 0	 -199.944	 622.613	 0	 -157.866	 539.37	 0	 -122.133	 453.45	 0	 -93.467	 365.387	 0	 -72.3154	 275.802	 0	 -59.0479	 185.379	 0	 -54.0963	 94.8985	 0	 -57.8536	 5.2	 0	 -70.3229	 
67.52	 853.87	 0	 -300	 779.955	 0	 -247.55	 702.848	 0	 -199.947	 622.61	 0	 -157.872	 539.367	 0	 -122.14	 453.448	 0	 -93.4718	 365.385	 0	 -72.3169	 275.801	 0	 -59.0483	 185.378	 0	 -54.1011	 94.8982	 0	 -57.8644	 5.2	 0	 -70.3345	 
67.56	 853.87	 0	 -300	 779.955	 0	 -247.55	 702.847	 0	 -199.95	 622.607	 0	 -157.878	 539.365	 0	 -122.147	 453.446	 0	 -93.4764	 365.385	 0	 -72.3182	 275.801	 0	 -59.0488	 185.377	 0	 -54.106	 94.8979	 0	 -57.8754	 5.2	 0	 -70.3459	 
67.6	 853.87	 0	 -300	 779.955	 0	 -247.55	 702.846	 0	 -199.952	 622.605	 0	 -157.884	 539.362	 0	 -122.153	 453.444	 0	 -93.481	 365.384	 0	 -72.3194	 275.8	 0	 -59.0492	 185.377	 0	 -54.1111	 94.8977	 0	 -57.8863	 5.2	 0	 -70.3571	 
67.64	 853.87	 0	 -300	 779.955	 0	 -247.55	 702.845	 0	 -199.955	 622.602	 0	 -157.889	 539.359	 0	 -122.16	 453.442	 0	 -93.4856	 365.383	 0	 -72.3205	 275.799	 0	 -59.0496	 185.376	 0	 -54.1163	 94.8975	 0	 -57.8973	 5.2	 0	 -70.3679	 
67.68	 853.87	 0	 -300	 779.955	 0	 -247.55	 702.844	 0	 -199.958	 622.599	 0	 -157.895	 539.356	 0	 -122.167	 453.44	 0	 -93.4901	 365.382	 0	 -72.3215	 275.799	 0	 -59.05	 185.375	 0	 -54.1216	 94.8973	 0	 -57.9083	 5.2	 0	 -70.3785	 
67.72	 853.87	 0	 -300	 779.956	 0	 -247.55	 702.843	 0	 -199.96	 622.597	 0	 -157.901	 539.353	 0	 -122.174	 453.438	 0	 -93.4945	 365.381	 0	 -72.3224	 275.798	 0	 -59.0503	 185.375	 0	 -54.1271	 94.8972	 0	 -57.9194	 5.2	 0	 -70.3888	 
67.76	 853.87	 0	 -300	 779.956	 0	 -247.549	 702.842	 0	 -199.963	 622.594	 0	 -157.907	 539.35	 0	 -122.181	 453.437	 0	 -93.4988	 365.38	 0	 -72.3231	 275.798	 0	 -59.0507	 185.374	 0	 -54.1326	 94.8972	 0	 -57.9304	 5.2	 0	 -70.3988	 
67.8	 853.87	 0	 -300	 779.957	 0	 -247.549	 702.841	 0	 -199.965	 622.592	 0	 -157.913	 539.348	 0	 -122.188	 453.435	 0	 -93.5031	 365.38	 0	 -72.3238	 275.798	 0	 -59.051	 185.374	 0	 -54.1383	 94.8971	 0	 -57.9414	 5.2	 0	 -70.4084	 
67.84	 853.87	 0	 -300	 779.957	 0	 -247.549	 702.84	 0	 -199.968	 622.589	 0	 -157.919	 539.345	 0	 -122.195	 453.433	 0	 -93.5073	 365.379	 0	 -72.3243	 275.797	 0	 -59.0514	 185.374	 0	 -54.1441	 94.8971	 0	 -57.9524	 5.2	 0	 -70.4177	 
67.88	 853.87	 0	 -300	 779.958	 0	 -247.548	 702.839	 0	 -199.97	 622.586	 0	 -157.925	 539.342	 0	 -122.202	 453.432	 0	 -93.5115	 365.379	 0	 -72.3247	 275.797	 0	 -59.0517	 185.373	 0	 -54.15	 94.8972	 0	 -57.9634	 5.2	 0	 -70.4267	 
67.92	 853.87	 0	 -300	 779.958	 0	 -247.548	 702.838	 0	 -199.972	 622.584	 0	 -157.931	 539.339	 0	 -122.208	 453.43	 0	 -93.5155	 365.378	 0	 -72.325	 275.797	 0	 -59.052	 185.373	 0	 -54.156	 94.8973	 0	 -57.9743	 5.2	 0	 -70.4353	 
67.96	 853.87	 0	 -300	 779.959	 0	 -247.547	 702.837	 0	 -199.974	 622.582	 0	 -157.936	 539.337	 0	 -122.215	 453.429	 0	 -93.5195	 365.378	 0	 -72.3252	 275.797	 0	 -59.0522	 185.373	 0	 -54.162	 94.8974	 0	 -57.9852	 5.2	 0	 -70.4436	 
68	 853.87	 0	 -300	 779.96	 0	 -247.547	 702.836	 0	 -199.976	 622.579	 0	 -157.942	 539.334	 0	 -122.222	 453.427	 0	 -93.5233	 365.378	 0	 -72.3253	 275.796	 0	 -59.0525	 185.372	 0	 -54.1681	 94.8976	 0	 -57.996	 5.2	 0	 -70.4515	 
68.04	 853.87	 0	 -300	 779.96	 0	 -247.546	 702.836	 0	 -199.978	 622.577	 0	 -157.948	 539.332	 0	 -122.229	 453.426	 0	 -93.5271	 365.377	 0	 -72.3252	 275.796	 0	 -59.0527	 185.372	 0	 -54.1743	 94.8979	 0	 -58.0068	 5.2	 0	 -70.459	 
68.08	 853.87	 0	 -300	 779.961	 0	 -247.545	 702.835	 0	 -199.98	 622.574	 0	 -157.954	 539.329	 0	 -122.235	 453.424	 0	 -93.5308	 365.377	 0	 -72.3251	 275.796	 0	 -59.053	 185.372	 0	 -54.1806	 94.8981	 0	 -58.0174	 5.2	 0	 -70.4662	 
68.12	 853.87	 0	 -300	 779.962	 0	 -247.545	 702.835	 0	 -199.982	 622.572	 0	 -157.959	 539.326	 0	 -122.242	 453.423	 0	 -93.5344	 365.377	 0	 -72.3248	 275.796	 0	 -59.0532	 185.372	 0	 -54.1869	 94.8984	 0	 -58.0281	 5.2	 0	 -70.4729	 
68.16	 853.87	 0	 -300	 779.963	 0	 -247.544	 702.834	 0	 -199.984	 622.57	 0	 -157.965	 539.324	 0	 -122.249	 453.422	 0	 -93.5379	 365.377	 0	 -72.3243	 275.797	 0	 -59.0534	 185.372	 0	 -54.1933	 94.8988	 0	 -58.0386	 5.2	 0	 -70.4793	 
68.2	 853.87	 0	 -300	 779.964	 0	 -247.543	 702.834	 0	 -199.986	 622.568	 0	 -157.97	 539.322	 0	 -122.255	 453.421	 0	 -93.5413	 365.377	 0	 -72.3238	 275.797	 0	 -59.0536	 185.372	 0	 -54.1997	 94.8992	 0	 -58.049	 5.2	 0	 -70.4853	 
68.24	 853.87	 0	 -300	 779.965	 0	 -247.542	 702.833	 0	 -199.987	 622.565	 0	 -157.976	 539.319	 0	 -122.262	 453.42	 0	 -93.5445	 365.377	 0	 -72.3231	 275.797	 0	 -59.0537	 185.372	 0	 -54.2061	 94.8996	 0	 -58.0593	 5.2	 0	 -70.4909	 
68.28	 853.87	 0	 -300	 779.966	 0	 -247.541	 702.833	 0	 -199.989	 622.563	 0	 -157.981	 539.317	 0	 -122.268	 453.419	 0	 -93.5477	 365.377	 0	 -72.3223	 275.797	 0	 -59.0539	 185.372	 0	 -54.2125	 94.9001	 0	 -58.0695	 5.2	 0	 -70.496	 
68.32	 853.87	 0	 -300	 779.967	 0	 -247.54	 702.832	 0	 -199.99	 622.561	 0	 -157.986	 539.315	 0	 -122.274	 453.418	 0	 -93.5508	 365.378	 0	 -72.3214	 275.797	 0	 -59.054	 185.372	 0	 -54.219	 94.9006	 0	 -58.0796	 5.2	 0	 -70.5008	 
68.36	 853.87	 0	 -300	 779.968	 0	 -247.539	 702.832	 0	 -199.992	 622.559	 0	 -157.992	 539.312	 0	 -122.281	 453.417	 0	 -93.5537	 365.378	 0	 -72.3204	 275.798	 0	 -59.0541	 185.372	 0	 -54.2255	 94.9012	 0	 -58.0895	 5.2	 0	 -70.5051	 
68.4	 853.87	 0	 -300	 779.969	 0	 -247.537	 702.832	 0	 -199.993	 622.557	 0	 -157.997	 539.31	 0	 -122.287	 453.416	 0	 -93.5565	 365.378	 0	 -72.3193	 275.798	 0	 -59.0542	 185.373	 0	 -54.232	 94.9018	 0	 -58.0993	 5.2	 0	 -70.509	 
68.44	 853.87	 0	 -300	 779.97	 0	 -247.536	 702.832	 0	 -199.994	 622.555	 0	 -158.002	 539.308	 0	 -122.293	 453.415	 0	 -93.5592	 365.379	 0	 -72.318	 275.798	 0	 -59.0543	 185.373	 0	 -54.2385	 94.9024	 0	 -58.109	 5.2	 0	 -70.5125	 
68.48	 853.87	 0	 -300	 779.971	 0	 -247.535	 702.832	 0	 -199.995	 622.554	 0	 -158.007	 539.306	 0	 -122.299	 453.415	 0	 -93.5618	 365.379	 0	 -72.3166	 275.799	 0	 -59.0544	 185.373	 0	 -54.2449	 94.9031	 0	 -58.1185	 5.2	 0	 -70.5155	 
68.52	 853.87	 0	 -300	 779.973	 0	 -247.533	 702.832	 0	 -199.996	 622.552	 0	 -158.012	 539.304	 0	 -122.305	 453.414	 0	 -93.5643	 365.38	 0	 -72.3151	 275.799	 0	 -59.0545	 185.374	 0	 -54.2514	 94.9038	 0	 -58.1279	 5.2	 0	 -70.5181	 
68.56	 853.87	 0	 -300	 779.974	 0	 -247.532	 702.832	 0	 -199.997	 622.55	 0	 -158.017	 539.302	 0	 -122.31	 453.413	 0	 -93.5666	 365.38	 0	 -72.3135	 275.8	 0	 -59.0545	 185.374	 0	 -54.2578	 94.9046	 0	 -58.1371	 5.2	 0	 -70.5203	 
68.6	 853.87	 0	 -300	 779.975	 0	 -247.53	 702.832	 0	 -199.998	 622.548	 0	 -158.021	 539.3	 0	 -122.316	 453.413	 0	 -93.5688	 365.381	 0	 -72.3118	 275.801	 0	 -59.0545	 185.375	 0	 -54.2642	 94.9053	 0	 -58.1461	 5.2	 0	 -70.522	 
68.64	 853.87	 0	 -300	 779.977	 0	 -247.529	 702.832	 0	 -199.999	 622.547	 0	 -158.026	 539.299	 0	 -122.322	 453.412	 0	 -93.5708	 365.382	 0	 -72.3099	 275.801	 0	 -59.0545	 185.375	 0	 -54.2706	 94.9062	 0	 -58.155	 5.2	 0	 -70.5233	 
68.68	 853.87	 0	 -300	 779.978	 0	 -247.527	 702.832	 0	 -200	 622.545	 0	 -158.03	 539.297	 0	 -122.327	 453.412	 0	 -93.5728	 365.382	 0	 -72.308	 275.802	 0	 -59.0545	 185.376	 0	 -54.277	 94.9071	 0	 -58.1637	 5.2	 0	 -70.5242	 
68.72	 853.87	 0	 -300	 779.979	 0	 -247.525	 702.833	 0	 -200	 622.544	 0	 -158.035	 539.295	 0	 -122.332	 453.412	 0	 -93.5746	 365.383	 0	 -72.3059	 275.803	 0	 -59.0545	 185.376	 0	 -54.2832	 94.908	 0	 -58.1722	 5.2	 0	 -70.5246	 
68.76	 853.87	 0	 -300	 779.981	 0	 -247.524	 702.833	 0	 -200.001	 622.542	 0	 -158.039	 539.294	 0	 -122.337	 453.412	 0	 -93.5762	 365.384	 0	 -72.3038	 275.804	 0	 -59.0545	 185.377	 0	 -54.2895	 94.9089	 0	 -58.1805	 5.2	 0	 -70.5245	 
