Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 
(s)	 (N)     	 (N)     	 (N)     	 
40.16	 761872	 758903	 758903	 
40.17	 761965	 758994	 758994	 
40.18	 762057	 759085	 759085	 
40.19	 762149	 759175	 759175	 
40.2	 762240	 759265	 759265	 
40.21	 762331	 759354	 759354	 
40.22	 762422	 759443	 759443	 
40.23	 762512	 759532	 759532	 
40.24	 762602	 759620	 759620	 
40.25	 762692	 759708	 759708	 
40.26	 762781	 759795	 759795	 
40.27	 762870	 759883	 759883	 
40.28	 762959	 759970	 759970	 
40.29	 763047	 760057	 760057	 
40.3	 763136	 760144	 760144	 
40.31	 763224	 760230	 760230	 
40.32	 763312	 760317	 760317	 
40.33	 763400	 760403	 760403	 
40.34	 763488	 760489	 760489	 
40.35	 763575	 760575	 760575	 
40.36	 763663	 760661	 760661	 
40.37	 763750	 760747	 760747	 
40.38	 763838	 760833	 760833	 
40.39	 763925	 760919	 760919	 
40.4	 764012	 761004	 761004	 
40.41	 764100	 761090	 761090	 
40.42	 764187	 761176	 761176	 
40.43	 764275	 761262	 761262	 
40.44	 764362	 761348	 761348	 
40.45	 764450	 761434	 761434	 
40.46	 764537	 761520	 761520	 
40.47	 764625	 761606	 761606	 
40.48	 764713	 761692	 761692	 
40.49	 764801	 761779	 761779	 
40.5	 764889	 761866	 761866	 
40.51	 764977	 761952	 761952	 
40.52	 765065	 762039	 762039	 
40.53	 765154	 762126	 762126	 
40.54	 765243	 762213	 762213	 
40.55	 765332	 762300	 762300	 
40.56	 765421	 762388	 762388	 
40.57	 765510	 762475	 762475	 
40.58	 765600	 762563	 762563	 
40.59	 765690	 762651	 762651	 
40.6	 765780	 762739	 762739	 
40.61	 765870	 762828	 762828	 
40.62	 765961	 762916	 762916	 
40.63	 766051	 763005	 763005	 
40.64	 766143	 763094	 763094	 
40.65	 766234	 763183	 763183	 
40.66	 766326	 763273	 763273	 
40.67	 766418	 763363	 763363	 
40.68	 766510	 763453	 763453	 
40.69	 766603	 763543	 763543	 
40.7	 766696	 763633	 763633	 
40.71	 766789	 763724	 763724	 
40.72	 766883	 763815	 763815	 
40.73	 766977	 763907	 763907	 
40.74	 767071	 763998	 763998	 
40.75	 767166	 764090	 764090	 
40.76	 767261	 764182	 764182	 
40.77	 767356	 764275	 764275	 
40.78	 767452	 764367	 764367	 
40.79	 767548	 764460	 764460	 
40.8	 767645	 764554	 764554	 
40.81	 767742	 764647	 764647	 
40.82	 767839	 764741	 764741	 
40.83	 767936	 764835	 764835	 
40.84	 768034	 764930	 764930	 
40.85	 768132	 765024	 765024	 
40.86	 768231	 765119	 765119	 
40.87	 768330	 765215	 765215	 
40.88	 768429	 765310	 765310	 
40.89	 768529	 765406	 765406	 
40.9	 768629	 765502	 765502	 
40.91	 768729	 765598	 765598	 
40.92	 768830	 765694	 765694	 
40.93	 768931	 765791	 765791	 
40.94	 769032	 765888	 765888	 
40.95	 769134	 765985	 765985	 
40.96	 769236	 766082	 766082	 
40.97	 769338	 766180	 766180	 
40.98	 769440	 766278	 766278	 
40.99	 769543	 766375	 766375	 
41	 769646	 766473	 766473	 
41.01	 769750	 766572	 766572	 
41.02	 769853	 766670	 766670	 
41.03	 769957	 766768	 766768	 
41.04	 770061	 766867	 766867	 
41.05	 770165	 766965	 766965	 
41.06	 770269	 767064	 767064	 
41.07	 770374	 767163	 767163	 
41.08	 770478	 767262	 767262	 
41.09	 770583	 767360	 767360	 
41.1	 770688	 767459	 767459	 
41.11	 770793	 767558	 767558	 
41.12	 770898	 767657	 767657	 
41.13	 771004	 767756	 767756	 
41.14	 771109	 767855	 767855	 
41.15	 771214	 767953	 767953	 
41.16	 771320	 768052	 768052	 
41.17	 771425	 768150	 768150	 
41.18	 771530	 768249	 768249	 
41.19	 771635	 768347	 768347	 
41.2	 771741	 768445	 768445	 
41.21	 771846	 768543	 768543	 
41.22	 771951	 768640	 768640	 
41.23	 772056	 768737	 768737	 
41.24	 772160	 768834	 768834	 
41.25	 772265	 768931	 768931	 
41.26	 772369	 769028	 769028	 
41.27	 772473	 769124	 769124	 
41.28	 772577	 769219	 769219	 
41.29	 772680	 769314	 769314	 
41.3	 772783	 769409	 769409	 
41.31	 772886	 769504	 769504	 
41.32	 772988	 769597	 769597	 
41.33	 773090	 769691	 769691	 
41.34	 773192	 769783	 769783	 
41.35	 773293	 769876	 769876	 
41.36	 773393	 769967	 769967	 
41.37	 773493	 770058	 770058	 
41.38	 773593	 770149	 770149	 
41.39	 773692	 770238	 770238	 
41.4	 773790	 770327	 770327	 
41.41	 773887	 770415	 770415	 
41.42	 773984	 770502	 770502	 
41.43	 774080	 770589	 770589	 
41.44	 774175	 770674	 770674	 
41.45	 774270	 770759	 770759	 
41.46	 774363	 770842	 770842	 
41.47	 774456	 770925	 770925	 
41.48	 774548	 771007	 771007	 
41.49	 774638	 771088	 771088	 
41.5	 774728	 771167	 771167	 
41.51	 774817	 771246	 771246	 
41.52	 774905	 771323	 771323	 
41.53	 774991	 771399	 771399	 
41.54	 775077	 771474	 771474	 
41.55	 775161	 771548	 771548	 
41.56	 775244	 771621	 771621	 
41.57	 775326	 771692	 771692	 
41.58	 775407	 771761	 771761	 
41.59	 775486	 771830	 771830	 
41.6	 775563	 771897	 771897	 
41.61	 775641	 771963	 771963	 
41.62	 775717	 772028	 772028	 
41.63	 775792	 772092	 772092	 
41.64	 775865	 772155	 772155	 
41.65	 775938	 772216	 772216	 
41.66	 776008	 772276	 772276	 
41.67	 776078	 772334	 772334	 
41.68	 776145	 772391	 772391	 
41.69	 776212	 772446	 772446	 
41.7	 776276	 772499	 772499	 
41.71	 776339	 772551	 772551	 
41.72	 776401	 772601	 772601	 
41.73	 776461	 772650	 772650	 
41.74	 776519	 772697	 772697	 
41.75	 776575	 772742	 772742	 
41.76	 776630	 772786	 772786	 
41.77	 776683	 772828	 772828	 
41.78	 776734	 772868	 772868	 
41.79	 776784	 772906	 772906	 
41.8	 776831	 772942	 772942	 
41.81	 776877	 772977	 772977	 
41.82	 776921	 773010	 773010	 
41.83	 776962	 773040	 773040	 
41.84	 777002	 773069	 773069	 
41.85	 777040	 773096	 773096	 
41.86	 777076	 773121	 773121	 
41.87	 777110	 773144	 773144	 
41.88	 777142	 773165	 773165	 
41.89	 777172	 773184	 773184	 
41.9	 777199	 773201	 773201	 
41.91	 777225	 773216	 773216	 
41.92	 777248	 773229	 773229	 
41.93	 777269	 773239	 773239	 
41.94	 777288	 773248	 773248	 
41.95	 777305	 773254	 773254	 
41.96	 777319	 773258	 773258	 
41.97	 777331	 773260	 773260	 
41.98	 777341	 773260	 773260	 
41.99	 777349	 773257	 773257	 
42	 777354	 773252	 773252	 
42.01	 777356	 773245	 773245	 
42.02	 777356	 773235	 773235	 
42.03	 777354	 773224	 773224	 
42.04	 777349	 773209	 773209	 
42.05	 777342	 773193	 773193	 
42.06	 777332	 773174	 773174	 
42.07	 777320	 773152	 773152	 
42.08	 777306	 773129	 773129	 
42.09	 777289	 773104	 773104	 
42.1	 777270	 773076	 773076	 
42.11	 777248	 773045	 773045	 
42.12	 777224	 773013	 773013	 
42.13	 777197	 772977	 772977	 
42.14	 777167	 772940	 772940	 
42.15	 777135	 772899	 772899	 
42.16	 777100	 772857	 772857	 
42.17	 777062	 772811	 772811	 
42.18	 777022	 772763	 772763	 
42.19	 776979	 772713	 772713	 
42.2	 776933	 772660	 772660	 
42.21	 776884	 772604	 772604	 
42.22	 776832	 772546	 772546	 
42.23	 776778	 772485	 772485	 
42.24	 776721	 772421	 772421	 
42.25	 776661	 772355	 772355	 
42.26	 776598	 772286	 772286	 
42.27	 776532	 772214	 772214	 
42.28	 776463	 772139	 772139	 
42.29	 776391	 772062	 772062	 
42.3	 776317	 771982	 771982	 
42.31	 776239	 771900	 771900	 
42.32	 776159	 771814	 771814	 
42.33	 776075	 771726	 771726	 
42.34	 775988	 771635	 771635	 
42.35	 775899	 771541	 771541	 
42.36	 775806	 771444	 771444	 
42.37	 775711	 771345	 771345	 
42.38	 775612	 771243	 771243	 
42.39	 775510	 771137	 771137	 
42.4	 775405	 771029	 771029	 
42.41	 775298	 770919	 770919	 
42.42	 775187	 770805	 770805	 
42.43	 775073	 770688	 770688	 
42.44	 774955	 770569	 770569	 
42.45	 774835	 770446	 770446	 
42.46	 774712	 770321	 770321	 
42.47	 774585	 770193	 770193	 
42.48	 774455	 770062	 770062	 
42.49	 774323	 769928	 769928	 
42.5	 774187	 769791	 769791	 
42.51	 774047	 769651	 769651	 
42.52	 773905	 769508	 769508	 
42.53	 773760	 769362	 769362	 
42.54	 773611	 769214	 769214	 
42.55	 773459	 769062	 769062	 
42.56	 773304	 768907	 768907	 
42.57	 773146	 768750	 768750	 
42.58	 772985	 768589	 768589	 
42.59	 772820	 768426	 768426	 
42.6	 772652	 768259	 768259	 
42.61	 772481	 768090	 768090	 
42.62	 772307	 767917	 767917	 
42.63	 772130	 767742	 767742	 
42.64	 771950	 767563	 767563	 
42.65	 771766	 767382	 767382	 
42.66	 771579	 767198	 767198	 
42.67	 771389	 767010	 767010	 
42.68	 771196	 766820	 766820	 
42.69	 770999	 766627	 766627	 
42.7	 770800	 766431	 766431	 
42.71	 770597	 766232	 766232	 
42.72	 770391	 766030	 766030	 
42.73	 770182	 765825	 765825	 
42.74	 769970	 765617	 765617	 
42.75	 769755	 765406	 765406	 
42.76	 769536	 765192	 765192	 
42.77	 769315	 764975	 764975	 
42.78	 769090	 764755	 764755	 
42.79	 768862	 764533	 764533	 
42.8	 768631	 764307	 764307	 
42.81	 768398	 764079	 764079	 
42.82	 768161	 763848	 763848	 
42.83	 767920	 763613	 763613	 
42.84	 767677	 763376	 763376	 
42.85	 767431	 763137	 763137	 
42.86	 767182	 762894	 762894	 
42.87	 766930	 762648	 762648	 
42.88	 766675	 762400	 762400	 
42.89	 766417	 762148	 762148	 
42.9	 766156	 761894	 761894	 
42.91	 765892	 761638	 761638	 
42.92	 765625	 761378	 761378	 
42.93	 765355	 761116	 761116	 
42.94	 765083	 760851	 760851	 
42.95	 764807	 760583	 760583	 
42.96	 764529	 760312	 760312	 
42.97	 764248	 760039	 760039	 
42.98	 763964	 759763	 759763	 
42.99	 763677	 759485	 759485	 
43	 763388	 759203	 759203	 
43.01	 763095	 758920	 758920	 
43.02	 762801	 758633	 758633	 
43.03	 762503	 758344	 758344	 
43.04	 762203	 758053	 758053	 
43.05	 761900	 757759	 757759	 
43.06	 761595	 757462	 757462	 
43.07	 761287	 757163	 757163	 
43.08	 760976	 756862	 756862	 
43.09	 760663	 756558	 756558	 
43.1	 760348	 756251	 756251	 
43.11	 760030	 755942	 755942	 
43.12	 759709	 755631	 755631	 
43.13	 759387	 755318	 755318	 
43.14	 759061	 755002	 755002	 
43.15	 758734	 754684	 754684	 
43.16	 758404	 754364	 754364	 
43.17	 758072	 754041	 754041	 
43.18	 757738	 753716	 753716	 
43.19	 757402	 753389	 753389	 
43.2	 757063	 753060	 753060	 
43.21	 756722	 752729	 752729	 
43.22	 756380	 752396	 752396	 
43.23	 756035	 752060	 752060	 
43.24	 755688	 751723	 751723	 
43.25	 755339	 751384	 751384	 
43.26	 754988	 751043	 751043	 
43.27	 754635	 750699	 750699	 
43.28	 754281	 750354	 750354	 
43.29	 753925	 750007	 750007	 
43.3	 753566	 749659	 749659	 
43.31	 753207	 749308	 749308	 
43.32	 752845	 748956	 748956	 
43.33	 752482	 748602	 748602	 
43.34	 752117	 748247	 748247	 
43.35	 751750	 747889	 747889	 
43.36	 751383	 747531	 747531	 
43.37	 751013	 747170	 747170	 
43.38	 750642	 746809	 746809	 
43.39	 750270	 746445	 746445	 
43.4	 749896	 746081	 746081	 
43.41	 749521	 745715	 745715	 
43.42	 749145	 745347	 745347	 
43.43	 748768	 744979	 744979	 
43.44	 748389	 744609	 744609	 
43.45	 748010	 744238	 744238	 
43.46	 747629	 743865	 743865	 
43.47	 747247	 743492	 743492	 
43.48	 746864	 743118	 743118	 
43.49	 746481	 742742	 742742	 
43.5	 746096	 742366	 742366	 
43.51	 745711	 741988	 741988	 
43.52	 745324	 741610	 741610	 
43.53	 744938	 741231	 741231	 
43.54	 744550	 740851	 740851	 
43.55	 744162	 740470	 740470	 
43.56	 743773	 740089	 740089	 
43.57	 743384	 739707	 739707	 
43.58	 742994	 739325	 739325	 
43.59	 742604	 738942	 738942	 
43.6	 742213	 738558	 738558	 
43.61	 741822	 738174	 738174	 
43.62	 741431	 737790	 737790	 
43.63	 741040	 737405	 737405	 
43.64	 740648	 737020	 737020	 
43.65	 740257	 736635	 736635	 
43.66	 739865	 736250	 736250	 
43.67	 739474	 735864	 735864	 
43.68	 739082	 735479	 735479	 
43.69	 738691	 735093	 735093	 
43.7	 738299	 734708	 734708	 
43.71	 737908	 734322	 734322	 
43.72	 737518	 733937	 733937	 
43.73	 737127	 733552	 733552	 
43.74	 736737	 733167	 733167	 
43.75	 736348	 732783	 732783	 
43.76	 735959	 732399	 732399	 
43.77	 735570	 732015	 732015	 
43.78	 735183	 731632	 731632	 
43.79	 734795	 731249	 731249	 
43.8	 734409	 730867	 730867	 
43.81	 734023	 730486	 730486	 
43.82	 733639	 730105	 730105	 
43.83	 733255	 729725	 729725	 
43.84	 732872	 729346	 729346	 
43.85	 732490	 728968	 728968	 
43.86	 732109	 728590	 728590	 
43.87	 731729	 728214	 728214	 
43.88	 731351	 727840	 727840	 
43.89	 730974	 727467	 727467	 
43.9	 730598	 727095	 727095	 
43.91	 730224	 726725	 726725	 
43.92	 729851	 726357	 726357	 
43.93	 729480	 725990	 725990	 
43.94	 729110	 725625	 725625	 
43.95	 728742	 725262	 725262	 
43.96	 728376	 724901	 724901	 
43.97	 728012	 724542	 724542	 
43.98	 727649	 724185	 724185	 
43.99	 727288	 723830	 723830	 
44	 726929	 723477	 723477	 
44.01	 726572	 723126	 723126	 
44.02	 726216	 722777	 722777	 
44.03	 725863	 722430	 722430	 
44.04	 725512	 722085	 722085	 
44.05	 725163	 721743	 721743	 
44.06	 724817	 721403	 721403	 
44.07	 724472	 721066	 721066	 
44.08	 724130	 720731	 720731	 
44.09	 723790	 720398	 720398	 
44.1	 723453	 720068	 720068	 
44.11	 723117	 719741	 719741	 
44.12	 722785	 719416	 719416	 
44.13	 722455	 719093	 719093	 
44.14	 722127	 718774	 718774	 
44.15	 721802	 718457	 718457	 
44.16	 721480	 718143	 718143	 
44.17	 721160	 717831	 717831	 
44.18	 720843	 717523	 717523	 
44.19	 720529	 717217	 717217	 
44.2	 720218	 716915	 716915	 
44.21	 719910	 716615	 716615	 
44.22	 719604	 716318	 716318	 
44.23	 719301	 716024	 716024	 
44.24	 719002	 715733	 715733	 
44.25	 718705	 715446	 715446	 
44.26	 718411	 715161	 715161	 
44.27	 718121	 714879	 714879	 
44.28	 717833	 714601	 714601	 
44.29	 717549	 714326	 714326	 
44.3	 717267	 714054	 714054	 
44.31	 716989	 713785	 713785	 
44.32	 716715	 713520	 713520	 
44.33	 716443	 713258	 713258	 
44.34	 716175	 712999	 712999	 
44.35	 715910	 712744	 712744	 
44.36	 715649	 712492	 712492	 
44.37	 715391	 712244	 712244	 
44.38	 715136	 711999	 711999	 
44.39	 714885	 711757	 711757	 
44.4	 714637	 711519	 711519	 
44.41	 714393	 711285	 711285	 
44.42	 714153	 711054	 711054	 
44.43	 713916	 710827	 710827	 
44.44	 713683	 710603	 710603	 
44.45	 713453	 710383	 710383	 
44.46	 713227	 710167	 710167	 
44.47	 713005	 709955	 709955	 
44.48	 712787	 709746	 709746	 
44.49	 712572	 709541	 709541	 
44.5	 712361	 709339	 709339	 
44.51	 712154	 709142	 709142	 
44.52	 711950	 708948	 708948	 
44.53	 711751	 708758	 708758	 
44.54	 711555	 708572	 708572	 
44.55	 711363	 708389	 708389	 
44.56	 711176	 708211	 708211	 
44.57	 710992	 708036	 708036	 
44.58	 710812	 707865	 707865	 
44.59	 710635	 707698	 707698	 
44.6	 710463	 707535	 707535	 
44.61	 710295	 707376	 707376	 
44.62	 710131	 707221	 707221	 
44.63	 709971	 707070	 707070	 
44.64	 709815	 706923	 706923	 
44.65	 709662	 706780	 706780	 
44.66	 709514	 706640	 706640	 
44.67	 709370	 706504	 706504	 
44.68	 709229	 706373	 706373	 
44.69	 709093	 706245	 706245	 
44.7	 708961	 706121	 706121	 
44.71	 708833	 706001	 706001	 
44.72	 708709	 705886	 705886	 
44.73	 708588	 705774	 705774	 
44.74	 708473	 705666	 705666	 
44.75	 708361	 705562	 705562	 
44.76	 708253	 705462	 705462	 
44.77	 708149	 705366	 705366	 
44.78	 708049	 705274	 705274	 
44.79	 707953	 705186	 705186	 
44.8	 707862	 705102	 705102	 
44.81	 707774	 705022	 705022	 
44.82	 707690	 704945	 704945	 
44.83	 707611	 704873	 704873	 
44.84	 707536	 704805	 704805	 
44.85	 707464	 704741	 704741	 
44.86	 707397	 704680	 704680	 
44.87	 707334	 704624	 704624	 
44.88	 707275	 704572	 704572	 
44.89	 707220	 704523	 704523	 
44.9	 707169	 704479	 704479	 
44.91	 707122	 704438	 704438	 
44.92	 707079	 704401	 704401	 
44.93	 707040	 704369	 704369	 
44.94	 707005	 704340	 704340	 
44.95	 706974	 704315	 704315	 
44.96	 706947	 704294	 704294	 
44.97	 706924	 704276	 704276	 
44.98	 706905	 704263	 704263	 
44.99	 706890	 704254	 704254	 
45	 706879	 704248	 704248	 
45.01	 706872	 704246	 704246	 
45.02	 706869	 704248	 704248	 
45.03	 706870	 704254	 704254	 
45.04	 706875	 704263	 704263	 
45.05	 706883	 704277	 704277	 
45.06	 706896	 704294	 704294	 
45.07	 706912	 704315	 704315	 
45.08	 706933	 704339	 704339	 
45.09	 706957	 704368	 704368	 
45.1	 706985	 704400	 704400	 
45.11	 707016	 704435	 704435	 
45.12	 707052	 704475	 704475	 
45.13	 707091	 704518	 704518	 
45.14	 707134	 704565	 704565	 
45.15	 707181	 704615	 704615	 
45.16	 707231	 704669	 704669	 
45.17	 707285	 704726	 704726	 
45.18	 707343	 704788	 704788	 
45.19	 707405	 704852	 704852	 
45.2	 707470	 704920	 704920	 
45.21	 707539	 704992	 704992	 
45.22	 707611	 705067	 705067	 
45.23	 707687	 705146	 705146	 
45.24	 707767	 705228	 705228	 
45.25	 707850	 705314	 705314	 
45.26	 707936	 705403	 705403	 
45.27	 708026	 705495	 705495	 
45.28	 708120	 705591	 705591	 
45.29	 708217	 705690	 705690	 
45.3	 708317	 705792	 705792	 
45.31	 708421	 705897	 705897	 
45.32	 708527	 706005	 706005	 
45.33	 708635	 706115	 706115	 
45.34	 708747	 706229	 706229	 
45.35	 708862	 706345	 706345	 
45.36	 708979	 706464	 706464	 
45.37	 709100	 706586	 706586	 
45.38	 709224	 706711	 706711	 
45.39	 709351	 706839	 706839	 
45.4	 709480	 706970	 706970	 
45.41	 709613	 707103	 707103	 
45.42	 709748	 707239	 707239	 
45.43	 709886	 707378	 707378	 
45.44	 710027	 707520	 707520	 
45.45	 710170	 707664	 707664	 
45.46	 710316	 707810	 707810	 
45.47	 710465	 707959	 707959	 
45.48	 710616	 708111	 708111	 
45.49	 710769	 708265	 708265	 
45.5	 710925	 708421	 708421	 
45.51	 711083	 708579	 708579	 
45.52	 711244	 708740	 708740	 
45.53	 711407	 708903	 708903	 
45.54	 711572	 709068	 709068	 
45.55	 711740	 709236	 709236	 
45.56	 711909	 709405	 709405	 
45.57	 712081	 709576	 709576	 
45.58	 712254	 709750	 709750	 
45.59	 712430	 709925	 709925	 
45.6	 712608	 710103	 710103	 
45.61	 712787	 710282	 710282	 
45.62	 712969	 710463	 710463	 
45.63	 713152	 710645	 710645	 
45.64	 713337	 710830	 710830	 
45.65	 713524	 711016	 711016	 
45.66	 713712	 711204	 711204	 
45.67	 713902	 711393	 711393	 
45.68	 714094	 711584	 711584	 
45.69	 714287	 711777	 711777	 
45.7	 714482	 711970	 711970	 
45.71	 714678	 712166	 712166	 
45.72	 714875	 712363	 712363	 
45.73	 715074	 712561	 712561	 
45.74	 715275	 712760	 712760	 
45.75	 715476	 712961	 712961	 
45.76	 715679	 713162	 713162	 
45.77	 715883	 713365	 713365	 
45.78	 716088	 713570	 713570	 
45.79	 716295	 713775	 713775	 
45.8	 716502	 713981	 713981	 
45.81	 716711	 714188	 714188	 
45.82	 716920	 714397	 714397	 
45.83	 717130	 714606	 714606	 
45.84	 717342	 714816	 714816	 
45.85	 717554	 715027	 715027	 
45.86	 717767	 715239	 715239	 
45.87	 717981	 715451	 715451	 
45.88	 718196	 715665	 715665	 
45.89	 718411	 715879	 715879	 
45.9	 718627	 716094	 716094	 
45.91	 718844	 716309	 716309	 
45.92	 719061	 716525	 716525	 
45.93	 719279	 716741	 716741	 
45.94	 719497	 716958	 716958	 
45.95	 719716	 717176	 717176	 
45.96	 719936	 717394	 717394	 
45.97	 720156	 717613	 717613	 
45.98	 720376	 717831	 717831	 
45.99	 720596	 718050	 718050	 
46	 720817	 718269	 718269	 
46.01	 721037	 718489	 718489	 
46.02	 721258	 718708	 718708	 
46.03	 721480	 718928	 718928	 
46.04	 721701	 719148	 719148	 
46.05	 721923	 719369	 719369	 
46.06	 722145	 719589	 719589	 
46.07	 722367	 719809	 719809	 
46.08	 722588	 720030	 720030	 
46.09	 722810	 720250	 720250	 
46.1	 723032	 720471	 720471	 
46.11	 723254	 720691	 720691	 
46.12	 723476	 720912	 720912	 
46.13	 723698	 721132	 721132	 
46.14	 723919	 721352	 721352	 
46.15	 724141	 721572	 721572	 
46.16	 724362	 721792	 721792	 
46.17	 724583	 722012	 722012	 
46.18	 724804	 722232	 722232	 
46.19	 725025	 722451	 722451	 
46.2	 725245	 722670	 722670	 
46.21	 725465	 722889	 722889	 
46.22	 725685	 723107	 723107	 
46.23	 725904	 723325	 723325	 
46.24	 726123	 723543	 723543	 
46.25	 726342	 723760	 723760	 
46.26	 726560	 723977	 723977	 
46.27	 726778	 724193	 724193	 
46.28	 726995	 724409	 724409	 
46.29	 727212	 724625	 724625	 
46.3	 727428	 724840	 724840	 
46.31	 727643	 725054	 725054	 
46.32	 727859	 725268	 725268	 
46.33	 728073	 725481	 725481	 
46.34	 728287	 725694	 725694	 
46.35	 728501	 725906	 725906	 
46.36	 728713	 726118	 726118	 
46.37	 728925	 726329	 726329	 
46.38	 729137	 726539	 726539	 
46.39	 729348	 726749	 726749	 
46.4	 729558	 726958	 726958	 
46.41	 729767	 727166	 727166	 
46.42	 729976	 727374	 727374	 
46.43	 730184	 727580	 727580	 
